time,accX,accY,accZ,gyrX,gyrY,gyrZ,magX,magY,magZ
1620022104,-6.5839844,-1.3164062,3.8476562,28.4423828,9.9487305,-17.2729492,-0.1751953,0.0063477,0.0603027
1620022104,-6.5273437,-1.1855468,3.9140625,9.5214844,7.8735352,-3.2348632,-0.1751953,0.0063477,0.0603027
1620022104,-6.5761719,-1.2148437,3.796875,35.3393554,4.0283203,-3.6010742,-0.1751953,0.0063477,0.0603027
1620022104,-6.5410156,-1.2792968,3.7265625,3.4179687,-22.0336914,-1.0375976,-0.1751953,0.0063477,0.0603027
1620022104,-6.4960937,-1.3105468,3.7148437,11.2304687,1.7089844,9.0332031,-0.1751953,0.0063477,0.0603027
1620022104,-6.4941406,-1.4316406,3.8164062,-5.4321289,4.1503906,-1.2817382,-0.1751953,0.0063477,0.0603027
1620022104,-6.546875,-1.421875,3.7910156,-8.1176757,-0.2441406,-14.8925781,-0.1751953,0.0063477,0.0603027
1620022104,-6.4824219,-1.2832031,3.7675781,-5.3710937,29.4189453,-24.230957,-0.1751953,0.0063477,0.0603027
1620022104,-6.5253906,-1.2363281,3.8085937,-28.4423828,35.6445312,-21.6674804,-0.1751953,0.0063477,0.0603027
1620022104,-6.546875,-1.3476562,3.8847656,-30.4565429,18.2495117,-24.230957,-0.1751953,0.0063477,0.0603027
1620022104,-6.5878906,-1.2734375,3.9023438,-37.0483398,7.9956055,-16.5405273,-0.1751953,0.0063477,0.0603027
1620022104,-6.6171875,-1.2949218,3.9335938,-25.8178711,13.8549805,-5.9814453,-0.1751953,0.0063477,0.0603027
1620022104,-6.6074219,-1.3574218,3.9101562,-12.3291015,38.5742187,3.6010742,-0.1751953,0.0063477,0.0603027
1620022104,-6.6035156,-1.3261718,3.8261719,-15.625,33.4472656,13.9160156,-0.1751953,0.0063477,0.0603027
1620022104,-6.5996094,-1.3984375,3.7441406,-30.5175781,14.6484375,3.0517578,-0.1751953,0.0063477,0.0603027
1620022104,-6.5898437,-1.3496093,3.6640625,-34.8510742,26.2451172,7.5073242,-0.1751953,0.0063477,0.0603027
1620022104,-6.5839844,-1.3847656,3.8125,-33.8134765,36.8652344,12.3901367,-0.1751953,0.0063477,0.0603027
1620022104,-6.6132812,-1.2480468,3.8242187,-18.2495117,41.7480469,9.4604492,-0.1751953,0.0063477,0.0603027
1620022104,-6.5761719,-1.3242187,3.8203125,-43.3349609,17.6391601,17.4560547,-0.1751953,0.0063477,0.0603027
1620022104,-6.5898437,-1.3789062,3.8378906,-23.3764648,28.1982421,17.211914,-0.1751953,0.0063477,0.0603027
1620022104,-6.5097656,-1.3378906,3.859375,-29.3579101,20.5688476,29.2358398,-0.1751953,0.0063477,0.0603027
1620022104,-6.5839844,-1.3183593,3.8554688,-19.7753906,28.8696289,22.7050781,-0.1751953,0.0063477,0.0603027
1620022104,-6.5390625,-1.3535156,3.8613281,-18.9819336,28.9916992,15.625,-0.1751953,0.0063477,0.0603027
1620022104,-6.4746094,-1.3320312,3.8671875,-0.7324219,23.2543945,-24.8413086,-0.1751953,0.0063477,0.0603027
1620022104,-6.5839844,-1.2988281,3.8789062,8.8500977,-2.1362304,-17.211914,-0.1751953,0.0063477,0.0603027
1620022104,-6.4628906,-1.3339843,3.8007812,17.7001953,-8.1787109,-19.8364258,-0.1751953,0.0063477,0.0603027
1620022104,-6.5644531,-1.2851562,3.8398438,1.7089844,-12.0239257,-28.9306641,-0.1751953,0.0063477,0.0603027
1620022104,-6.5820312,-1.3378906,3.8027344,31.0668945,7.5073242,-32.2875976,-0.1751953,0.0063477,0.0603027
1620022104,-6.6113281,-1.3789062,3.8671875,10.6201172,-16.3574218,-37.4755859,-0.1751953,0.0063477,0.0603027
1620022104,-6.5976562,-1.359375,3.765625,28.5644531,-9.2163086,-40.5273437,-0.1751953,0.0063477,0.0603027
1620022104,-6.6074219,-1.3046875,3.8339844,12.9394531,-10.2539062,-23.8037109,-0.1751953,0.0063477,0.0603027
1620022105,-6.6328125,-1.3984375,3.8242187,19.3481445,1.3427734,-17.0898437,-0.1751953,0.0063477,0.0603027
1620022105,-6.6582031,-1.2929687,3.7929687,9.765625,-0.9765626,3.540039,-0.1751953,0.0063477,0.0603027
1620022105,-6.6894531,-1.3261718,3.8027344,3.7231445,-6.8359375,7.0190429,-0.1751953,0.0063477,0.0603027
1620022104,-6.7421875,-1.3515625,3.7675781,-11.4135742,4.0283203,26.3061523,-0.1751953,0.0063477,0.0603027
1620022104,-6.6191406,-1.3300781,3.7734375,-1.1596679,29.0527343,42.2973632,-0.1751953,0.0063477,0.0603027
1620022104,-6.5664062,-1.2851562,3.8359375,-14.9536133,-0.366211,66.9555664,-0.1751953,0.0063477,0.0603027
1620022104,-6.5195312,-1.3457031,3.71875,-7.9956055,19.7143554,50.5371094,-0.1751953,0.0063477,0.0603027
1620022104,-6.5507812,-1.3789062,3.7988281,-31.7993164,35.8276367,31.5551758,-0.1751953,0.0063477,0.0603027
1620022104,-6.5371094,-1.359375,3.7441406,-23.5595703,43.7011719,19.8364258,-0.1751953,0.0063477,0.0603027
1620022104,-6.5078125,-1.3417968,3.8242187,-40.7714844,37.3535156,20.324707,-0.1751953,0.0063477,0.0603027
1620022104,-6.4511719,-1.3457031,3.6855469,-45.715332,35.2783203,5.3100586,-0.1751953,0.0063477,0.0603027
1620022104,-6.4609375,-1.328125,3.8457031,-60.546875,35.2783203,10.2539062,-0.1751953,0.0063477,0.0603027
1620022104,-6.484375,-1.359375,3.9355469,-40.7104492,39.6728515,-9.8876953,-0.1751953,0.0063477,0.0603027
1620022104,-6.5097656,-1.2089843,3.8203125,-44.6777344,32.7758789,-16.8457031,-0.1751953,0.0063477,0.0603027
1620022104,-6.5292969,-1.359375,3.9785156,-32.1044921,43.6401367,-23.4375,-0.1751953,0.0063477,0.0603027
1620022104,-6.5078125,-1.3085937,3.8378906,-29.1137695,37.0483398,-33.996582,-0.1751953,0.0063477,0.0603027
1620022104,-6.5488281,-1.3261718,3.8984375,-23.9257812,21.7285156,-35.2783203,-0.1751953,0.0063477,0.0603027
1620022104,-6.5546875,-1.3378906,3.9863281,-24.8413086,2.8076172,-38.2690429,-0.1751953,0.0063477,0.0603027
1620022104,-6.5878906,-1.3574218,3.9296875,-0.1831055,14.8315429,-38.8793945,-0.1751953,0.0063477,0.0603027
1620022104,-6.6171875,-1.3789062,3.9746094,10.7421875,1.3427734,-31.0668945,-0.1751953,0.0063477,0.0603027
1620022104,-6.6699219,-1.3847656,4.0078125,32.7758789,-4.3334961,-17.0288085,-0.1751953,0.0063477,0.0603027
1620022104,-6.6015625,-1.2949218,3.9589844,40.3442382,-16.2353515,-10.0708007,-0.1751953,0.0063477,0.0603027
1620022104,-6.6074219,-1.3632812,3.8632812,40.8935547,-33.6303711,-1.8310547,-0.1751953,0.0063477,0.0603027
1620022104,-6.6582031,-1.3671875,3.90625,41.6259765,-46.8139648,-16.1743164,-0.1751953,0.0063477,0.0603027
1620022104,-6.6542969,-1.3964843,3.8613281,52.1240234,-42.8466797,6.3476562,-0.1751953,0.0063477,0.0603027
1620022104,-6.6210937,-1.3554687,3.8398438,61.4624023,-24.5971679,11.1083984,-0.1751953,0.0063477,0.0603027
1620022104,-6.6464844,-1.2714843,3.7832031,45.4101562,-23.6816406,8.605957,-0.1751953,0.0063477,0.0603027
1620022105,-6.4160156,-1.3535156,3.7050781,-14.465332,18.2495117,6.2255859,-0.1751953,0.0063477,0.0603027
1620022105,-6.5,-1.3496093,3.7558594,-22.3388672,28.9916992,0.5493164,-0.1751953,0.0063477,0.0603027
1620022105,-6.4492187,-1.3886718,3.7578125,-41.2597656,25.9399414,-14.7705078,-0.1751953,0.0063477,0.0603027
1620022105,-6.5,-1.3046875,3.796875,-43.3959961,37.7197265,-20.324707,-0.1751953,0.0063477,0.0603027
1620022105,-6.5058594,-1.3066406,3.7675781,-37.6586914,58.59375,-20.8740234,-0.1751953,0.0063477,0.0603027
1620022105,-6.5136719,-1.3164062,3.9082031,-48.2177734,49.621582,-22.9492188,-0.1751953,0.0063477,0.0603027
1620022105,-6.5175781,-1.3359375,3.7441406,-51.7578125,39.6118164,-26.4282226,-0.1751953,0.0063477,0.0603027
1620022105,-6.5644531,-1.3144531,3.8945312,-53.8330078,40.4663086,-21.0571289,-0.1751953,0.0063477,0.0603027
1620022105,-6.5566406,-1.3652343,3.9160156,-42.2363281,51.8188476,-18.6767578,-0.1751953,0.0063477,0.0603027
1620022105,-6.5253906,-1.3710937,3.90625,-42.5415039,41.5039062,-10.1928711,-0.1751953,0.0063477,0.0603027
1620022105,-6.5761719,-1.3203125,3.9804688,-39.855957,29.7241211,-15.4418945,-0.1751953,0.0063477,0.0603027
1620022105,-6.578125,-1.3730468,3.9667969,-31.25,20.8129883,-5.4321289,-0.1751953,0.0063477,0.0603027
1620022105,-6.5976562,-1.3085937,4.1054687,-12.8173828,21.0571289,-1.4038086,-0.1751953,0.0063477,0.0603027
1620022105,-6.6367187,-1.3789062,4.0214843,-3.1127929,13.2446289,2.746582,-0.1751953,0.0063477,0.0603027
1620022105,-6.625,-1.3515625,3.9941406,4.7607422,0.2441406,14.1601562,-0.1751953,0.0063477,0.0603027
1620022105,-6.5585937,-1.3105468,3.9433594,14.7705078,-12.0239257,15.4418945,-0.1751953,0.0063477,0.0603027
1620022105,-6.5,-1.3496093,3.9882812,20.5078125,-23.7426758,26.0620117,-0.1751953,0.0063477,0.0603027
1620022105,-6.5097656,-1.3300781,3.8671875,39.7338867,-18.3105468,30.8227539,-0.1751953,0.0063477,0.0603027
1620022105,-6.5449219,-1.3535156,3.921875,38.7573242,-16.4794922,21.6674804,-0.1751953,0.0063477,0.0603027
1620022105,-6.5390625,-1.3554687,3.9199219,29.1137695,-26.4892578,12.5732422,-0.1751953,0.0063477,0.0603027
1620022105,-6.5234375,-1.3847656,3.7714844,32.7758789,-29.3579101,5.3710937,-0.1751953,0.0063477,0.0603027
1620022105,-6.515625,-1.3222656,3.8027344,28.5644531,-15.8691406,7.8125,-0.1751953,0.0063477,0.0603027
1620022105,-6.5039062,-1.3496093,3.8085937,28.1982421,3.6010742,-6.4697265,-0.1751953,0.0063477,0.0603027
1620022105,-6.4375,-1.3476562,3.7324219,5.6762695,-3.2958984,-13.1835937,-0.1751953,0.0063477,0.0603027
1620022105,-6.5371094,-1.296875,3.8085937,0,4.0893554,-17.3950195,-0.1751953,0.0063477,0.0603027
1620022105,-6.4707031,-1.2675781,3.8105469,-15.1977539,13.4277344,-15.258789,-0.1751953,0.0063477,0.0603027
1620022105,-6.53125,-1.2988281,3.7988281,-20.5688476,29.3579101,-21.8505859,-0.1751953,0.0063477,0.0603027
1620022105,-6.5507812,-1.3261718,3.8125,-30.090332,31.3720703,-24.3530273,-0.1751953,0.0063477,0.0603027
1620022105,-6.5644531,-1.3671875,3.9082031,-40.2832031,32.4096679,-21.9726562,-0.1751953,0.0063477,0.0603027
1620022105,-6.5371094,-1.359375,3.875,-39.855957,42.0532226,-21.484375,-0.1751953,0.0063477,0.0603027
1620022105,-6.6445312,-1.3398437,3.75,-43.3349609,60.6079101,-9.9487305,-0.1751953,0.0063477,0.0603027
1620022105,-6.6503906,-1.4335937,3.8242187,-53.527832,55.9692383,-4.0283203,-0.1751953,0.0063477,0.0603027
1620022105,-6.6621094,-1.3652343,3.9414062,-65.4907226,30.2734375,7.9956055,-0.1751953,0.0063477,0.0603027
1620022105,-6.6171875,-1.3105468,3.8554688,-59.3261718,50.78125,6.8969727,-0.1751953,0.0063477,0.0603027
1620022106,-6.6132812,-1.359375,3.875,-47.6074219,69.8852539,13.2446289,-0.1751953,0.0063477,0.0603027
1620022105,-6.5234375,-1.3691406,4.0175781,-18.7377929,14.1601562,13.3666992,-0.1751953,0.0063477,0.0603027
1620022105,-6.4960937,-1.3554687,4.0058593,-3.1738281,14.099121,11.1694336,-0.1751953,0.0063477,0.0603027
1620022105,-6.5,-1.3164062,3.953125,-2.1972656,1.8920898,0.7934571,-0.1751953,0.0063477,0.0603027
1620022105,-6.4140625,-1.4316406,3.9960938,12.6953125,-1.4038086,-11.352539,-0.1751953,0.0063477,0.0603027
1620022105,-6.453125,-1.3671875,3.9121094,14.5263672,-13.1225586,-13.3666992,-0.1751953,0.0063477,0.0603027
1620022105,-6.5136719,-1.3945312,4.0097656,30.8837891,-19.1040039,-16.1132812,-0.1751953,0.0063477,0.0603027
1620022105,-6.5039062,-1.3222656,3.9550781,40.5883789,-23.1933593,-17.5170898,-0.1751953,0.0063477,0.0603027
1620022105,-6.5273437,-1.3808593,3.8945312,40.5883789,-33.996582,-23.0102539,-0.1751953,0.0063477,0.0603027
1620022105,-6.5371094,-1.2695312,3.8554688,47.4853515,-34.3627929,-21.7895508,-0.1751953,0.0063477,0.0603027
1620022105,-6.5878906,-1.4453125,3.8867188,45.7763672,-29.2358398,-34.2407226,-0.1751953,0.0063477,0.0603027
1620022105,-6.5683594,-1.3457031,3.859375,50.415039,-27.6489258,-17.7001953,-0.1751953,0.0063477,0.0603027
1620022105,-6.5566406,-1.3222656,3.9394531,49.1333007,-27.34375,-7.2021484,-0.1751953,0.0063477,0.0603027
1620022105,-6.5410156,-1.3457031,3.8398438,33.6303711,-21.5454101,-7.8125,-0.1751953,0.0063477,0.0603027
1620022105,-6.5371094,-1.3632812,3.8398438,23.6816406,-18.0664062,-10.6201172,-0.1751953,0.0063477,0.0603027
1620022105,-6.5742187,-1.3339843,3.8847656,24.3530273,-10.1318359,-3.7841797,-0.1751953,0.0063477,0.0603027
1620022105,-6.5820312,-1.3574218,3.7441406,11.9018555,-0.9155274,6.1035156,-0.1751953,0.0063477,0.0603027
1620022105,-6.5175781,-1.3378906,3.84375,2.1972656,5.3100586,5.9204102,-0.1751953,0.0063477,0.0603027
1620022105,-6.5566406,-1.3378906,3.8710938,-9.2163086,11.5356445,5.3100586,-0.1751953,0.0063477,0.0603027
1620022105,-6.5488281,-1.3457031,3.7871094,-17.5170898,19.2871093,12.1459961,-0.1751953,0.0063477,0.0603027
1620022105,-6.4726562,-1.2890625,3.8515625,-18.7377929,30.2734375,11.6577148,-0.1751953,0.0063477,0.0603027
1620022105,-6.5253906,-1.3144531,3.8417969,-35.2783203,34.6069336,11.0473632,-0.1751953,0.0063477,0.0603027
1620022105,-6.5644531,-1.359375,3.8144531,-40.8935547,38.9404297,12.0849609,-0.1751953,0.0063477,0.0603027
1620022105,-6.5371094,-1.3222656,3.84375,-44.7387695,41.4428711,14.2211914,-0.1751953,0.0063477,0.0603027
1620022106,-6.5175781,-1.3164062,3.8359375,-52.4291992,40.9545898,9.5825195,-0.1751953,0.0063477,0.0603027
1620022106,-6.4882812,-1.3710937,3.8457031,-54.8095703,50.9643555,6.5307617,-0.1751953,0.0063477,0.0603027
1620022106,-6.546875,-1.3574218,3.9023438,-52.6123047,60.3637695,3.6621094,-0.1751953,0.0063477,0.0603027
1620022106,-6.5039062,-1.3125,3.9941406,-59.6313476,35.0952148,11.4746094,-0.1751953,0.0063477,0.0603027
1620022106,-6.5644531,-1.3183593,3.9121094,-45.9594727,42.4194336,1.4648437,-0.1751953,0.0063477,0.0603027
1620022106,-6.53125,-1.390625,3.8828125,-45.8984375,47.668457,3.1127929,-0.1751953,0.0063477,0.0603027
1620022106,-6.5800781,-1.3085937,3.9257812,-30.9448242,46.7529297,-5.2490234,-0.1751953,0.0063477,0.0603027
1620022106,-6.5078125,-1.3398437,3.9492188,-34.4238281,19.0429687,-10.8642578,-0.1751953,0.0063477,0.0603027
1620022106,-6.53125,-1.3847656,4.0078125,-20.2636718,13.5498047,-4.8217773,-0.1751953,0.0063477,0.0603027
1620022106,-6.5390625,-1.3300781,4.0039062,-1.7089844,12.7563476,-5.7983398,-0.1751953,0.0063477,0.0603027
1620022106,-6.5429687,-1.3066406,4.0585937,5.0048828,3.90625,-5.9814453,-0.1751953,0.0063477,0.0603027
1620022106,-6.5878906,-1.4042968,4.0351562,17.0288085,-6.652832,-13.305664,-0.1751953,0.0063477,0.0603027
1620022106,-6.53125,-1.3671875,3.828125,22.6440429,-21.118164,6.1645507,-0.1751953,0.0063477,0.0603027
1620022106,-6.5429687,-1.3261718,3.8476562,5.3100586,-15.8081054,6.4086914,-0.1751953,0.0063477,0.0603027
1620022106,-6.4882812,-1.3730468,3.9414062,22.5219726,11.5966797,1.5258789,-0.1751953,0.0063477,0.0603027
1620022106,-6.5839844,-1.4179687,3.8496094,3.6621094,-8.3007812,4.0283203,-0.1751953,0.0063477,0.0603027
1620022106,-6.5683594,-1.3222656,3.9101562,14.5263672,-4.4555664,-4.9438477,-0.1751953,0.0063477,0.0603027
1620022106,-6.5507812,-1.2871093,3.8515625,-2.9907227,-2.9907227,3.4790039,-0.1751953,0.0063477,0.0603027
1620022106,-6.4863281,-1.2539062,3.8378906,7.3852539,20.324707,2.8686523,-0.1751953,0.0063477,0.0603027
1620022106,-6.4785156,-1.3007812,3.84375,-13.9160156,6.0424804,17.4560547,-0.1751953,0.0063477,0.0603027
1620022106,-6.5273437,-1.3476562,3.8535156,-11.4135742,6.0424804,24.4140625,-0.1751953,0.0063477,0.0603027
1620022106,-6.546875,-1.3789062,3.8085937,-22.0947265,10.4980469,20.8740234,-0.1751953,0.0063477,0.0603027
1620022106,-6.5019531,-1.3398437,3.7578125,-18.1274414,30.4565429,16.6015625,-0.1751953,0.0063477,0.0603027
1620022106,-6.5722656,-1.3300781,3.8085937,-31.4331054,40.8325195,12.3291015,-0.1751953,0.0063477,0.0603027
1620022106,-6.6191406,-1.3457031,3.8671875,-39.4897461,29.6630859,-1.7700195,-0.1751953,0.0063477,0.0603027
1620022106,-6.5917969,-1.2617187,3.921875,-39.9780273,29.7241211,20.3857422,-0.1751953,0.0063477,0.0603027
1620022106,-6.5488281,-1.328125,3.8554688,-47.668457,41.9921875,15.4418945,-0.1751953,0.0063477,0.0603027
1620022106,-6.5996094,-1.3027343,3.8671875,-47.9736328,51.574707,16.2353515,-0.1751953,0.0063477,0.0603027
1620022106,-6.5839844,-1.2421875,3.9238281,-23.6816406,58.4716797,25.7568359,-0.1751953,0.0063477,0.0603027
1620022106,-6.5527344,-1.2675781,3.84375,-34.9121094,41.9921875,39.7949219,-0.1751953,0.0063477,0.0603027
1620022106,-6.5,-1.3339843,3.8535156,-44.2504882,30.2124023,23.6206054,-0.1751953,0.0063477,0.0603027
1620022106,-6.5136719,-1.3847656,3.8125,-44.6166992,40.1000976,14.4042968,-0.1751953,0.0063477,0.0603027
1620022106,-6.4550781,-1.3828125,3.9082031,-46.6918945,31.5551758,-10.7421875,-0.1751953,0.0063477,0.0603027
1620022107,-6.4589844,-1.3789062,3.7792969,-34.9121094,35.8276367,-11.8408203,-0.1751953,0.0063477,0.0603027
1620022107,-6.484375,-1.3359375,3.921875,-25.8789062,61.0351562,-10.9863281,-0.1751953,0.0063477,0.0603027
1620022106,-6.4902344,-1.3144531,3.9375,-34.3627929,44.6777344,-21.5454101,-0.1751953,0.0063477,0.0603027
1620022106,-6.5058594,-1.2382812,3.9628906,-34.9121094,2.746582,-37.4145507,-0.1751953,0.0063477,0.0603027
1620022106,-6.5273437,-1.2988281,3.921875,-21.7285156,20.2636718,-23.8647461,-0.1751953,0.0063477,0.0603027
1620022106,-6.5722656,-1.3417968,3.9550781,4.3334961,48.2788086,-21.5454101,-0.1751953,0.0063477,0.0603027
1620022106,-6.546875,-1.3945312,3.9667969,-10.3149414,12.512207,-25.6958008,-0.1751953,0.0063477,0.0603027
1620022106,-6.6171875,-1.4804687,3.9101562,-10.3149414,-14.5263672,-36.5600586,-0.1751953,0.0063477,0.0603027
1620022106,-6.609375,-1.4179687,3.8710938,9.5214844,-0.7934571,-41.7480469,-0.1751953,0.0063477,0.0603027
1620022106,-6.6367187,-1.3925781,3.9101562,17.8222656,8.0566406,-26.0620117,-0.1751953,0.0063477,0.0603027
1620022106,-6.6464844,-1.2949218,3.9140625,30.8837891,-2.3193359,-23.0102539,-0.1751953,0.0063477,0.0603027
1620022106,-6.6503906,-1.2734375,3.8925781,14.1601562,-31.5551758,5.493164,-0.1751953,0.0063477,0.0603027
1620022106,-6.6171875,-1.3378906,3.8769531,38.0859375,-21.3623047,16.7236328,-0.1751953,0.0063477,0.0603027
1620022106,-6.5917969,-1.3554687,3.9179688,30.5175781,-21.5454101,21.2402343,-0.1751953,0.0063477,0.0603027
1620022106,-6.4707031,-1.3320312,3.8164062,25.0854492,-2.6245117,-12.2680664,-0.1751953,0.0063477,0.0603027
1620022106,-6.5039062,-1.3359375,3.8730469,16.5405273,-8.2397461,-14.2211914,-0.1751953,0.0063477,0.0603027
1620022106,-6.5019531,-1.3105468,3.8261719,10.6201172,-8.5449219,-10.0708007,-0.1751953,0.0063477,0.0603027
1620022106,-6.5,-1.2832031,3.8554688,8.2397461,-2.9907227,-8.972168,-0.1751953,0.0063477,0.0603027
1620022106,-6.5351562,-1.3183593,3.8574219,-2.3193359,5.0048828,-5.2490234,-0.1751953,0.0063477,0.0603027
1620022106,-6.5410156,-1.3847656,3.8066406,-3.0517578,9.8876953,-0.6103516,-0.1751953,0.0063477,0.0603027
1620022106,-6.5488281,-1.3535156,3.8710938,-9.399414,7.9956055,5.2490234,-0.1751953,0.0063477,0.0603027
1620022106,-6.5605469,-1.3339843,3.78125,-13.2446289,17.2729492,-4.4555664,-0.1751953,0.0063477,0.0603027
1620022106,-6.546875,-1.3574218,3.8964844,-24.1088867,23.3154297,-14.099121,-0.1751953,0.0063477,0.0603027
1620022106,-6.5214844,-1.3671875,3.9140625,-22.0336914,30.1513671,-8.5449219,-0.1751953,0.0063477,0.0603027
1620022107,-6.5058594,-1.359375,3.8476562,-24.5361328,26.4892578,1.5258789,-0.1751953,0.0063477,0.0603027
1620022107,-6.53125,-1.3652343,3.9414062,-24.4750976,29.3579101,-1.586914,-0.1751953,0.0063477,0.0603027
1620022107,-6.5644531,-1.375,3.9394531,-35.8886719,22.3999023,-0.3051758,-0.1751953,0.0063477,0.0603027
1620022107,-6.5507812,-1.3828125,3.9824219,-14.9536133,30.4565429,1.8310547,-0.1751953,0.0063477,0.0603027
1620022107,-6.5644531,-1.3828125,3.9609375,-31.1889648,20.8740234,4.6386719,-0.1751953,0.0063477,0.0603027
1620022107,-6.5214844,-1.4082031,3.8789062,-16.9067383,33.1420898,-4.9438477,-0.1751953,0.0063477,0.0603027
1620022107,-6.5371094,-1.3886718,3.9550781,-32.4707031,19.2260742,3.9672852,-0.1751953,0.0063477,0.0603027
1620022107,-6.4648437,-1.40625,3.9277344,-19.6533203,21.2402343,0.6713868,-0.1751953,0.0063477,0.0603027
1620022107,-6.5273437,-1.3515625,3.921875,-19.4702148,17.9443359,9.0942382,-0.1751953,0.0063477,0.0603027
1620022107,-6.515625,-1.3378906,3.9179688,-6.1035156,23.9257812,2.0751953,-0.1751953,0.0063477,0.0603027
1620022107,-6.5605469,-1.3574218,3.9902344,-11.71875,8.4228515,7.7514648,-0.1751953,0.0063477,0.0603027
1620022107,-6.4902344,-1.3515625,4.0019531,2.6855469,-0.0610352,8.4838867,-0.1751953,0.0063477,0.0603027
1620022107,-6.4375,-1.3554687,3.9042969,2.9296875,-7.8735352,3.7231445,-0.1751953,0.0063477,0.0603027
1620022107,-6.4707031,-1.3945312,3.9257812,14.6484375,2.6855469,-0.0610352,-0.1751953,0.0063477,0.0603027
1620022107,-6.4589844,-1.3203125,3.9160156,14.1601562,4.5776367,-8.605957,-0.1751953,0.0063477,0.0603027
1620022107,-6.484375,-1.3828125,3.8964844,13.7939453,-4.8217773,-11.2304687,-0.1751953,0.0063477,0.0603027
1620022107,-6.5058594,-1.3046875,3.8984375,12.3291015,-11.7797851,-15.1367187,-0.1751953,0.0063477,0.0603027
1620022107,-6.5175781,-1.3476562,3.796875,13.2446289,-1.1596679,-11.1694336,-0.1751953,0.0063477,0.0603027
1620022107,-6.5371094,-1.3417968,3.9121094,13.5498047,2.3193359,-11.6577148,-0.1751953,0.0063477,0.0603027
1620022107,-6.4785156,-1.3378906,3.8925781,7.3242187,-4.2114257,-15.1367187,-0.1751953,0.0063477,0.0603027
1620022107,-6.5527344,-1.3457031,3.8867188,4.6386719,-3.6621094,-19.2260742,-0.1751953,0.0063477,0.0603027
1620022107,-6.5253906,-1.3613281,3.8457031,5.7983398,6.2255859,-15.9912109,-0.1751953,0.0063477,0.0603027
1620022107,-6.5351562,-1.3730468,3.8710938,3.2958984,11.0473632,-16.9677734,-0.1751953,0.0063477,0.0603027
1620022107,-6.5390625,-1.3261718,3.8457031,-0.4882813,8.3007812,-11.9018555,-0.1751953,0.0063477,0.0603027
1620022107,-6.578125,-1.3261718,3.9003906,-5.493164,7.8735352,-5.7373047,-0.1751953,0.0063477,0.0603027
1620022107,-6.5527344,-1.3867187,3.8886719,-18.1274414,16.3574218,10.6811523,-0.1751953,0.0063477,0.0603027
1620022107,-6.5703125,-1.3847656,3.8984375,-16.2963867,24.4750976,8.1176757,-0.1751953,0.0063477,0.0603027
1620022107,-6.4726562,-1.4042968,3.9023438,-18.1884765,26.3671875,5.1879882,-0.1751953,0.0063477,0.0603027
1620022107,-6.5195312,-1.4160156,3.9335938,-19.53125,23.8037109,4.3334961,-0.1751953,0.0063477,0.0603027
1620022107,-6.4882812,-1.3300781,3.9316406,-19.2260742,21.9116211,3.6621094,-0.1751953,0.0063477,0.0603027
1620022107,-6.4824219,-1.3359375,3.9667969,-17.578125,17.6391601,5.6762695,-0.1751953,0.0063477,0.0603027
1620022107,-6.5039062,-1.3320312,4.015625,-14.7705078,14.7094726,6.8969727,-0.1751953,0.0063477,0.0603027
1620022107,-6.515625,-1.3808593,3.9277344,-9.8876953,15.4418945,4.4555664,-0.1751953,0.0063477,0.0603027
1620022108,-6.5703125,-1.3789062,3.9550781,-8.5449219,12.8173828,-3.1127929,-0.1751953,0.0063477,0.0603027
1620022108,-6.4804687,-1.3808593,3.9589844,-6.4086914,8.5449219,-6.0424804,-0.1751953,0.0063477,0.0603027
1620022107,-6.5449219,-1.4042968,3.9101562,-2.1362304,10.7421875,-11.1083984,-0.1751953,0.0063477,0.0603027
1620022107,-6.5117187,-1.3515625,3.921875,-0.9155274,10.6201172,-10.8642578,-0.1751953,0.0063477,0.0603027
1620022107,-6.5058594,-1.3417968,3.9296875,3.4179687,9.0332031,-9.399414,-0.1751953,0.0063477,0.0603027
1620022107,-6.5117187,-1.3632812,3.953125,-1.3427734,3.1127929,-5.2490234,-0.1751953,0.0063477,0.0603027
1620022107,-6.5683594,-1.375,3.9667969,0.4272461,1.2817382,-2.3193359,-0.1751953,0.0063477,0.0603027
1620022107,-6.5644531,-1.3789062,3.9492188,2.1972656,2.5634765,-0.3051758,-0.1751953,0.0063477,0.0603027
1620022107,-6.5078125,-1.3203125,3.9765625,4.3334961,8.1176757,-0.9155274,-0.1751953,0.0063477,0.0603027
1620022107,-6.5527344,-1.3671875,3.9355469,2.8686523,4.5166015,-2.9907227,-0.1751953,0.0063477,0.0603027
1620022107,-6.5390625,-1.3730468,3.9667969,0.5493164,0.9765626,-1.953125,-0.1751953,0.0063477,0.0603027
1620022107,-6.5117187,-1.3261718,3.9140625,3.4179687,6.4086914,-0.9765626,-0.1751953,0.0063477,0.0603027
1620022107,-6.5195312,-1.3320312,3.9160156,0.7934571,11.9018555,4.2114257,-0.1751953,0.0063477,0.0603027
1620022107,-6.4960937,-1.3300781,3.9394531,-1.8310547,9.3383789,6.5917969,-0.1751953,0.0063477,0.0603027
1620022107,-6.5234375,-1.3417968,3.8261719,-5.6152344,13.6108398,9.2163086,-0.1751953,0.0063477,0.0603027
1620022107,-6.5136719,-1.3847656,3.8398438,-13.671875,15.3808593,8.972168,-0.1751953,0.0063477,0.0603027
